10.0	1335456000	52	391
10.0	1407600000	32	391
9.0	1450972800	19	391
9.0	1332604800	35	391
9.0	1525017600	2	391
10.0	1381852800	24	391
10.0	1355587200	59	391
9.0	1367337600	28	391
9.0	1371312000	18	391
9.0	1400774400	7	391
9.0	1351699200	8	391
10.0	1518883200	57	391
8.0	1386345600	13	391
7.0	1371830400	47	391
9.0	1386950400	55	391
9.0	1401897600	12	391
9.0	1383926400	26	391
10.0	1509724800	25	391
10.0	1389110400	37	417
9.0	1570291200	5	417
8.0	1455292800	40	417
9.0	1414166400	41	417
8.0	1450454400	19	417
8.0	1452096000	21	417
10.0	1586880000	17	417
9.0	1434729600	49	417
4.0	1471017600	42	417
7.0	1479657600	30	417
7.0	1510070400	25	417
9.0	1416844800	44	95
7.0	1410451200	52	95
7.0	1410105600	37	95
7.0	1408723200	32	95
8.0	1432483200	48	95
8.0	1413907200	41	95
7.0	1409068800	35	95
10.0	1412179200	24	95
7.0	1446393600	27	95
10.0	1419523200	11	95
9.0	1410796800	59	95
6.0	1431878400	20	95
7.0	1409673600	16	95
8.0	1421683200	43	95
9.0	1410019200	9	95
5.0	1410969600	18	95
7.0	1417449600	58	95
8.0	1409155200	7	95
10.0	1410019200	45	95
8.0	1416153600	29	95
5.0	1413475200	47	95
8.0	1413561600	55	95
7.0	1410105600	12	95
7.0	1423497600	6	95
10.0	1591027200	31	352
10.0	1592841600	37	352
8.0	1590249600	23	352
8.0	1595088000	5	352
10.0	1594569600	48	352
10.0	1595606400	2	352
9.0	1594569600	4	352
9.0	1591027200	9	352
8.0	1592668800	58	352
10.0	1592841600	17	352
9.0	1600444800	29	352
10.0	1590163200	30	352
8.0	1279382400	31	791
7.0	1356796800	54	791
7.0	1336924800	52	791
7.0	1407081600	32	791
3.0	1450972800	41	791
5.0	1345219200	35	791
5.0	1381075200	24	791
6.0	1355587200	59	791
1.0	1367510400	28	791
5.0	1315843200	1	791
3.0	1396713600	16	791
6.0	1452182400	21	791
5.0	1294329600	15	791
9.0	1400774400	7	791
6.0	1352563200	8	791
3.0	1295712000	17	791
1.0	1458921600	0	791
6.0	1371744000	47	791
6.0	1387123200	55	791
8.0	1402156800	12	791
6.0	1481040000	30	791
8.0	1415203200	44	6
8.0	1406908800	32	6
8.0	1431792000	48	6
7.0	1412179200	41	6
8.0	1430323200	20	6
9.0	1396540800	16	6
9.0	1419782400	43	6
9.0	1420300800	58	6
9.0	1400947200	7	6
8.0	1402761600	12	6
9.0	1423843200	6	6
5.0	1280246400	31	11
6.0	1419264000	44	11
7.0	1360684800	54	11
3.0	1336838400	52	11
5.0	1393948800	37	11
8.0	1570377600	5	11
8.0	1458662400	40	11
8.0	1432483200	48	11
7.0	1413216000	41	11
7.0	1450713600	19	11
7.0	1335024000	35	11
5.0	1525104000	2	11
6.0	1557244800	4	11
6.0	1385827200	24	11
7.0	1446912000	27	11
8.0	1279555200	11	11
5.0	1358524800	59	11
6.0	1368028800	28	11
5.0	1431100800	20	11
5.0	1397923200	16	11
3.0	1285344000	3	11
5.0	1455465600	21	11
6.0	1295971200	15	11
5.0	1372348800	18	11
8.0	1423497600	58	11
7.0	1273852800	51	11
5.0	1464105600	56	11
6.0	1402934400	7	11
8.0	1490889600	22	11
5.0	1317312000	33	11
6.0	1394553600	45	11
9.0	1294502400	53	11
6.0	1352476800	8	11
6.0	1521648000	57	11
4.0	1289232000	17	11
8.0	1439654400	49	11
5.0	1387814400	13	11
5.0	1393689600	29	11
4.0	1393689600	55	11
6.0	1480262400	46	11
6.0	1406390400	12	11
7.0	1480262400	30	11
7.0	1424880000	6	11
6.0	1358524800	34	11
7.0	1279296000	31	55
9.0	1415116800	44	55
10.0	1342713600	39	55
6.0	1356883200	54	55
9.0	1336233600	52	55
1.0	1387900800	37	55
5.0	1266681600	23	55
10.0	1406822400	32	55
10.0	1431532800	48	55
10.0	1412179200	41	55
6.0	1450281600	19	55
9.0	1333468800	35	55
10.0	1380816000	24	55
10.0	1310659200	38	55
10.0	1341936000	36	55
10.0	1445011200	27	55
9.0	1355587200	59	55
9.0	1430582400	20	55
9.0	1311609600	10	55
10.0	1399478400	16	55
10.0	1416844800	43	55
5.0	1451318400	21	55
7.0	1292169600	15	55
10.0	1419091200	58	55
6.0	1464105600	56	55
10.0	1353600000	50	55
10.0	1401292800	7	55
10.0	1488556800	22	55
8.0	1382716800	45	55
9.0	1292169600	53	55
10.0	1352563200	8	55
9.0	1286294400	17	55
8.0	1434729600	49	55
9.0	1385136000	13	55
10.0	1379779200	29	55
4.0	1470499200	42	55
9.0	1371916800	47	55
10.0	1388678400	55	55
9.0	1478448000	46	55
4.0	1404662400	12	55
10.0	1478966400	30	55
10.0	1423929600	6	55
10.0	1354377600	34	55
10.0	1279296000	31	705
7.0	1268496000	23	705
9.0	1279900800	11	705
7.0	1304697600	1	705
7.0	1272643200	3	705
9.0	1296144000	15	705
8.0	1306598400	51	705
9.0	1306857600	33	705
9.0	1295625600	53	705
9.0	1315670400	17	705
8.0	1343232000	39	570
7.0	1359302400	54	570
7.0	1389283200	37	570
7.0	1416844800	32	570
8.0	1415808000	41	570
7.0	1386345600	35	570
8.0	1381420800	24	570
7.0	1310659200	38	570
6.0	1355414400	59	570
8.0	1421683200	43	570
8.0	1294416000	15	570
6.0	1371916800	18	570
8.0	1413820800	51	570
8.0	1358438400	50	570
8.0	1389715200	45	570
8.0	1351958400	8	570
8.0	1418659200	13	570
7.0	1429459200	55	570
7.0	1413907200	12	570
7.0	1370620800	14	570
8.0	1353945600	34	570
10.0	1579708800	31	521
10.0	1579708800	31	521
9.0	1579708800	44	521
10.0	1579708800	39	521
10.0	1579708800	5	521
1.0	1579708800	4	521
10.0	1579708800	38	521
10.0	1579708800	11	521
3.0	1579795200	20	521
1.0	1581004800	57	521
2.0	1581782400	42	521
7.0	1425657600	44	798
8.0	1419609600	41	798
7.0	1479571200	19	798
8.0	1556380800	4	798
7.0	1391270400	24	798
5.0	1441468800	20	798
8.0	1411833600	16	798
7.0	1462550400	21	798
7.0	1372608000	18	798
8.0	1501344000	56	798
8.0	1371225600	14	798
8.0	1425657600	6	798
9.0	1415548800	44	681
10.0	1344009600	39	681
9.0	1368028800	54	681
10.0	1431273600	52	681
9.0	1388246400	37	681
10.0	1407168000	32	681
10.0	1431964800	48	681
8.0	1335542400	35	681
10.0	1380816000	24	681
8.0	1312300800	38	681
10.0	1356624000	59	681
6.0	1367683200	28	681
8.0	1304784000	1	681
8.0	1431532800	20	681
8.0	1312732800	10	681
9.0	1397491200	16	681
8.0	1430841600	3	681
9.0	1301932800	15	681
10.0	1458921600	18	681
8.0	1402675200	33	681
9.0	1352563200	8	681
7.0	1459180800	0	681
8.0	1437062400	49	681
8.0	1386604800	13	681
9.0	1390060800	29	681
7.0	1372003200	47	681
10.0	1387036800	55	681
8.0	1402934400	12	681
8.0	1383926400	26	681
8.0	1481731200	30	681
8.0	1370102400	14	681
2.0	1438876800	44	672
4.0	1440000000	48	672
5.0	1443715200	27	672
4.0	1430064000	20	672
9.0	1453132800	21	672
7.0	1445443200	18	672
3.0	1462464000	56	672
6.0	1444060800	7	672
8.0	1459180800	0	672
4.0	1470412800	42	672
5.0	1479225600	30	672
6.0	1590595200	52	659
8.0	1590768000	32	659
6.0	1576684800	5	659
10.0	1531929600	2	659
9.0	1556208000	4	659
10.0	1543334400	38	659
5.0	1590595200	28	659
8.0	1590422400	1	659
9.0	1590768000	20	659
7.0	1590595200	10	659
10.0	1592236800	16	659
9.0	1590508800	3	659
9.0	1593014400	18	659
9.0	1592582400	57	659
5.0	1593014400	0	659
7.0	1592496000	46	659
8.0	1590681600	26	659
7.0	1592582400	25	659
9.0	1373126400	39	609
6.0	1366905600	28	609
7.0	1396713600	16	609
7.0	1371139200	18	609
9.0	1400601600	7	609
10.0	1393084800	45	609
8.0	1385136000	13	609
8.0	1401206400	12	609
7.0	1383235200	26	609
5.0	1370707200	14	609
10.0	1599408000	31	1
10.0	1599408000	44	1
7.0	1599408000	39	1
9.0	1576684800	5	1
9.0	1570204800	40	1
10.0	1607184000	48	1
6.0	1570204800	2	1
7.0	1570204800	4	1
7.0	1570204800	57	1
10.0	1597161600	30	1
10.0	1421337600	31	86
8.0	1443542400	44	86
8.0	1395158400	39	86
9.0	1393344000	54	86
10.0	1413820800	52	86
9.0	1414684800	37	86
10.0	1407859200	32	86
9.0	1570723200	5	86
9.0	1455638400	40	86
9.0	1435680000	48	86
9.0	1441641600	41	86
10.0	1450281600	19	86
10.0	1524672000	2	86
10.0	1556380800	4	86
10.0	1409587200	24	86
9.0	1474128000	38	86
10.0	1444838400	27	86
7.0	1445097600	59	86
7.0	1389801600	28	86
8.0	1407686400	1	86
10.0	1429891200	20	86
8.0	1413648000	10	86
10.0	1396886400	16	86
6.0	1413302400	3	86
10.0	1424361600	43	86
9.0	1420387200	9	86
8.0	1452787200	21	86
9.0	1401984000	18	86
10.0	1462032000	56	86
10.0	1401292800	7	86
10.0	1488297600	22	86
9.0	1463414400	33	86
9.0	1477065600	45	86
10.0	1442678400	53	86
8.0	1389801600	8	86
8.0	1518451200	57	86
6.0	1458835200	0	86
10.0	1459267200	49	86
8.0	1500393600	29	86
6.0	1470412800	42	86
8.0	1395244800	47	86
8.0	1409241600	55	86
9.0	1477584000	46	86
9.0	1426435200	12	86
8.0	1397923200	26	86
8.0	1478793600	30	86
7.0	1467907200	14	86
8.0	1508860800	25	86
8.0	1423670400	6	86
8.0	1568908800	39	578
8.0	1568649600	52	578
9.0	1570032000	19	578
9.0	1573056000	2	578
9.0	1343232000	31	87
10.0	1343750400	23	87
10.0	1571673600	5	87
10.0	1424102400	41	87
9.0	1468512000	19	87
8.0	1424102400	43	87
10.0	1488643200	9	87
9.0	1468684800	21	87
8.0	1490112000	22	87
9.0	1531929600	17	87
10.0	1379692800	29	87
8.0	1513094400	25	87
9.0	1387900800	37	475
8.0	1406995200	32	475
9.0	1450368000	19	475
6.0	1387728000	24	475
7.0	1475596800	20	475
9.0	1400947200	9	475
8.0	1400860800	7	475
8.0	1488384000	22	475
9.0	1382025600	45	475
7.0	1385740800	13	475
7.0	1470412800	42	475
7.0	1380470400	47	475
8.0	1384012800	26	475
9.0	1549209600	41	730
10.0	1558108800	2	730
9.0	1559318400	4	730
7.0	1560096000	15	730
8.0	1550937600	58	730
8.0	1559750400	17	730
8.0	1558195200	46	730
8.0	1560614400	14	730
9.0	1558281600	25	730
8.0	1551974400	34	730
9.0	1536768000	44	28
9.0	1549382400	54	28
8.0	1570291200	5	28
9.0	1535040000	48	28
9.0	1535126400	41	28
8.0	1535126400	2	28
9.0	1556208000	4	28
9.0	1549987200	24	28
7.0	1556294400	9	28
9.0	1559232000	21	28
7.0	1539273600	15	28
9.0	1536681600	7	28
8.0	1554652800	45	28
5.0	1552060800	0	28
9.0	1552406400	30	28
9.0	1539014400	34	28
9.0	1438099200	31	225
8.0	1450972800	44	225
9.0	1438185600	39	225
8.0	1461168000	54	225
9.0	1433260800	52	225
9.0	1458662400	37	225
9.0	1431273600	23	225
9.0	1438963200	32	225
9.0	1456243200	40	225
10.0	1433779200	48	225
8.0	1448467200	41	225
9.0	1458316800	19	225
9.0	1432224000	35	225
9.0	1441900800	24	225
7.0	1438099200	38	225
8.0	1444320000	27	225
9.0	1435593600	11	225
7.0	1433347200	1	225
8.0	1433260800	20	225
7.0	1438963200	10	225
9.0	1432224000	16	225
10.0	1430150400	43	225
10.0	1430841600	9	225
10.0	1458403200	21	225
10.0	1442160000	15	225
9.0	1435161600	18	225
10.0	1441900800	58	225
7.0	1432483200	51	225
10.0	1463068800	56	225
10.0	1443024000	50	225
9.0	1433865600	7	225
10.0	1434643200	33	225
10.0	1441900800	45	225
10.0	1442246400	53	225
9.0	1450972800	8	225
10.0	1448380800	17	225
9.0	1460044800	0	225
10.0	1435593600	49	225
9.0	1452700800	13	225
10.0	1441900800	29	225
5.0	1473350400	42	225
6.0	1435075200	47	225
7.0	1456329600	55	225
8.0	1434988800	12	225
7.0	1434384000	14	225
8.0	1457971200	6	225
10.0	1448467200	34	225
8.0	1597507200	31	181
8.0	1577462400	44	181
8.0	1553875200	39	181
8.0	1576857600	54	181
8.0	1597507200	52	181
8.0	1581264000	37	181
9.0	1553875200	23	181
8.0	1597507200	32	181
9.0	1570118400	5	181
9.0	1577635200	48	181
9.0	1613923200	41	181
8.0	1597507200	35	181
9.0	1554307200	2	181
10.0	1556553600	4	181
9.0	1578412800	38	181
9.0	1605801600	36	181
10.0	1576944000	11	181
8.0	1597507200	16	181
7.0	1576944000	9	181
8.0	1584633600	21	181
8.0	1597507200	51	181
9.0	1578412800	56	181
8.0	1597507200	22	181
9.0	1583164800	45	181
8.0	1586707200	8	181
8.0	1554307200	57	181
9.0	1578672000	17	181
10.0	1577289600	49	181
8.0	1597507200	13	181
8.0	1597507200	47	181
8.0	1576944000	30	181
8.0	1597507200	25	181
8.0	1610985600	34	181
10.0	1428854400	52	90
10.0	1538928000	37	90
10.0	1432569600	32	90
10.0	1457971200	40	90
10.0	1430150400	28	90
10.0	1425571200	1	90
10.0	1445702400	20	90
10.0	1427126400	10	90
10.0	1432051200	16	90
10.0	1424620800	3	90
10.0	1508601600	9	90
10.0	1536076800	56	90
2.0	1485100800	47	90
10.0	1537891200	46	90
7.0	1431273600	26	90
10.0	1504281600	6	90
8.0	1546358400	54	464
8.0	1595433600	37	464
8.0	1570204800	5	464
8.0	1576080000	48	464
8.0	1598889600	41	464
8.0	1525017600	2	464
7.0	1556208000	4	464
8.0	1543420800	24	464
8.0	1561392000	11	464
10.0	1545235200	15	464
6.0	1527091200	51	464
7.0	1519747200	56	464
7.0	1545494400	50	464
9.0	1534089600	45	464
6.0	1549555200	53	464
8.0	1520179200	57	464
8.0	1525017600	17	464
3.0	1521907200	46	464
6.0	1524326400	25	464
8.0	1593273600	32	696
9.0	1596297600	5	696
8.0	1593792000	40	696
7.0	1597766400	48	696
8.0	1593964800	35	696
9.0	1605801600	38	696
7.0	1593964800	28	696
7.0	1593964800	20	696
8.0	1593878400	16	696
6.0	1593273600	3	696
7.0	1598803200	9	696
8.0	1593878400	56	696
6.0	1598198400	0	696
8.0	1596902400	49	696
8.0	1593878400	46	696
7.0	1592582400	12	696
9.0	1593878400	25	696
7.0	1593964800	6	696
10.0	1576944000	52	195
10.0	1581004800	52	195
10.0	1577116800	2	195
5.0	1577116800	4	195
10.0	1576944000	11	195
5.0	1577116800	28	195
5.0	1576944000	28	195
7.0	1577116800	1	195
10.0	1576944000	20	195
10.0	1577116800	10	195
9.0	1577116800	16	195
8.0	1577116800	3	195
10.0	1577116800	56	195
10.0	1579363200	33	195
5.0	1577116800	57	195
5.0	1577116800	26	195
10.0	1577116800	25	195
8.0	1544284800	31	249
6.0	1584115200	5	249
8.0	1593705600	40	249
8.0	1606492800	19	249
9.0	1559404800	11	249
7.0	1542384000	59	249
8.0	1598025600	22	249
9.0	1552060800	8	249
9.0	1560528000	17	249
7.0	1542384000	55	249
7.0	1598630400	6	249
8.0	1588953600	31	655
8.0	1588953600	44	655
8.0	1588953600	37	655
9.0	1588953600	23	655
9.0	1589644800	5	655
8.0	1588953600	35	655
8.0	1588953600	36	655
6.0	1588953600	11	655
6.0	1588953600	10	655
8.0	1588953600	18	655
8.0	1595174400	17	655
6.0	1588953600	13	655
8.0	1591632000	29	655
6.0	1588694400	46	655
7.0	1570291200	5	59
9.0	1524758400	2	59
8.0	1443974400	27	59
8.0	1429804800	20	59
9.0	1462464000	56	59
8.0	1488470400	22	59
8.0	1458835200	0	59
6.0	1470326400	42	59
7.0	1384531200	26	59
8.0	1509724800	25	59
9.0	1416153600	44	64
10.0	1342713600	39	64
10.0	1366128000	54	64
10.0	1335456000	52	64
8.0	1390060800	37	64
9.0	1407427200	32	64
10.0	1569945600	5	64
10.0	1455379200	40	64
9.0	1431878400	48	64
9.0	1416153600	41	64
10.0	1451059200	19	64
10.0	1524844800	2	64
10.0	1556208000	4	64
9.0	1382371200	24	64
10.0	1444060800	27	64
8.0	1366905600	28	64
10.0	1429804800	20	64
10.0	1396540800	16	64
9.0	1424448000	43	64
10.0	1456416000	21	64
10.0	1371139200	18	64
9.0	1421510400	58	64
10.0	1462464000	56	64
10.0	1366128000	50	64
10.0	1400947200	7	64
10.0	1488470400	22	64
10.0	1391356800	45	64
9.0	1353513600	8	64
10.0	1518710400	57	64
10.0	1458835200	0	64
10.0	1436284800	49	64
9.0	1386777600	13	64
10.0	1380384000	29	64
10.0	1470412800	42	64
10.0	1478361600	46	64
10.0	1384272000	26	64
9.0	1480348800	30	64
8.0	1371312000	14	64
10.0	1509638400	25	64
10.0	1425052800	6	64
10.0	1354464000	34	64
8.0	1554566400	31	546
7.0	1555689600	44	546
2.0	1556899200	37	546
6.0	1614096000	41	546
8.0	1557331200	19	546
9.0	1566576000	24	546
5.0	1566403200	27	546
8.0	1553875200	9	546
6.0	1537027200	15	546
6.0	1555776000	58	546
6.0	1567094400	12	546
8.0	1424275200	44	575
9.0	1406908800	37	575
7.0	1406822400	32	575
10.0	1431792000	48	575
8.0	1418659200	41	575
8.0	1453305600	19	575
3.0	1406908800	24	575
7.0	1445788800	27	575
6.0	1430496000	20	575
7.0	1411488000	16	575
9.0	1420992000	43	575
8.0	1408636800	9	575
8.0	1453305600	21	575
8.0	1421251200	58	575
8.0	1408464000	7	575
10.0	1405267200	45	575
8.0	1434816000	49	575
10.0	1426867200	29	575
8.0	1417881600	12	575
7.0	1426694400	6	575
4.0	1531411200	31	354
6.0	1490284800	44	354
10.0	1486310400	54	354
3.0	1464019200	40	354
1.0	1483200000	48	354
4.0	1504281600	41	354
5.0	1461427200	24	354
8.0	1493049600	43	354
5.0	1506441600	9	354
5.0	1478361600	21	354
8.0	1572105600	15	354
9.0	1462032000	58	354
7.0	1591718400	22	354
8.0	1465142400	45	354
8.0	1480608000	53	354
7.0	1573142400	17	354
3.0	1535817600	0	354
9.0	1504368000	29	354
4.0	1484323200	42	354
7.0	1491062400	30	354
5.0	1493654400	14	354
8.0	1462204800	6	354
9.0	1512489600	34	354
1.0	1421769600	44	527
3.0	1394640000	37	527
7.0	1556553600	4	527
1.0	1393171200	24	527
3.0	1557244800	10	527
5.0	1558022400	16	527
2.0	1421078400	58	527
1.0	1566921600	0	527
1.0	1459353600	0	527
1.0	1479398400	30	527
4.0	1434124800	6	527
10.0	1543593600	54	635
10.0	1543248000	52	635
10.0	1543593600	37	635
10.0	1543334400	32	635
10.0	1571760000	5	635
10.0	1543334400	48	635
10.0	1543075200	35	635
10.0	1543248000	1	635
10.0	1543334400	20	635
10.0	1543075200	10	635
10.0	1543334400	16	635
10.0	1543334400	21	635
10.0	1532707200	15	635
10.0	1543334400	58	635
10.0	1533398400	56	635
10.0	1543248000	50	635
10.0	1532620800	22	635
10.0	1543680000	45	635
10.0	1543248000	53	635
10.0	1543334400	17	635
10.0	1543075200	13	635
10.0	1543248000	46	635
10.0	1543248000	26	635
10.0	1543334400	30	635
10.0	1543248000	25	635
10.0	1281283200	31	720
8.0	1415894400	44	720
10.0	1342713600	39	720
10.0	1356451200	54	720
10.0	1336233600	52	720
10.0	1455206400	40	720
10.0	1276790400	11	720
1.0	1367510400	28	720
7.0	1431014400	20	720
10.0	1396713600	16	720
9.0	1273248000	3	720
8.0	1371139200	18	720
9.0	1462464000	56	720
10.0	1357833600	50	720
9.0	1400860800	7	720
8.0	1307289600	33	720
10.0	1352390400	8	720
7.0	1347206400	39	310
8.0	1570291200	5	310
9.0	1432656000	48	310
8.0	1524672000	2	310
8.0	1556467200	4	310
8.0	1556121600	4	310
8.0	1359302400	1	310
5.0	1396627200	16	310
7.0	1464105600	56	310
8.0	1488643200	22	310
6.0	1519833600	57	310
6.0	1478275200	46	310
7.0	1509724800	25	310
10.0	1321372800	31	20
10.0	1416240000	44	20
10.0	1344355200	39	20
10.0	1360771200	54	20
10.0	1318867200	23	20
9.0	1434816000	48	20
8.0	1385568000	24	20
9.0	1365004800	36	20
9.0	1424966400	43	20
10.0	1300550400	15	20
4.0	1403107200	33	20
10.0	1395158400	45	20
9.0	1355328000	8	20
9.0	1481644800	40	406
8.0	1485014400	48	406
9.0	1526486400	2	406
10.0	1556035200	4	406
10.0	1543334400	36	406
8.0	1499788800	27	406
8.0	1525104000	43	406
9.0	1493395200	56	406
8.0	1517328000	22	406
6.0	1524931200	57	406
10.0	1493308800	0	406
7.0	1481731200	42	406
8.0	1482336000	30	406
7.0	1418745600	44	212
7.0	1528819200	54	212
4.0	1580832000	37	212
8.0	1409587200	32	212
9.0	1499702400	48	212
8.0	1531065600	41	212
7.0	1466697600	19	212
9.0	1556121600	2	212
10.0	1382457600	24	212
9.0	1397404800	36	212
8.0	1460217600	27	212
6.0	1594915200	58	212
7.0	1353772800	8	212
8.0	1452873600	49	212
6.0	1423152000	13	212
7.0	1374508800	47	212
8.0	1402502400	12	212
10.0	1479398400	30	212
10.0	1510675200	25	212
8.0	1424793600	6	212
9.0	1416326400	44	333
6.0	1389196800	37	333
8.0	1433088000	48	333
6.0	1413129600	41	333
9.0	1556380800	4	333
9.0	1444492800	27	333
8.0	1421251200	43	333
9.0	1372262400	18	333
9.0	1420646400	58	333
9.0	1518537600	22	333
8.0	1386086400	29	333
5.0	1478016000	46	333
8.0	1405094400	12	333
8.0	1460131200	40	727
9.0	1524585600	2	727
10.0	1556899200	4	727
8.0	1463328000	21	727
9.0	1461686400	56	727
9.0	1488211200	22	727
8.0	1518537600	57	727
6.0	1459180800	0	727
5.0	1472227200	42	727
6.0	1477324800	46	727
8.0	1486742400	30	727
7.0	1509206400	25	727
9.0	1455638400	40	620
