Mid,tt1375666,tt0816692,tt1345836,tt1853728,tt0848228,tt0993846,tt1130884,tt2015381,tt7286456,tt1431045,tt1392190,tt2267998,tt2488496,tt1392170,tt4154756,tt4154796,tt1454468,tt1201607,tt1675434,tt3659388,tt0435761,tt0903624,tt1300854,tt0800369,tt2395427,tt0458339,tt1843866,tt1228705,tt2582802,tt2278388,tt1663202,tt0947798,tt0770828,tt2084970,tt0892769,tt3498820,tt1045658,tt1877832,tt3315342,tt1270798,tt2024544,tt1504320,tt1074638,tt1825683,tt1285016,tt2975590,tt2096673,tt1951264,tt1392214,tt1386697,tt0816711,tt1170358,tt1211837,tt1631867,tt1981115,tt1670345,tt2543164,tt3501632,tt2802144,tt0454876
tt1375666,0.9999999999999999,0.999922243134473,0.9999428776571118,0.9998444554221684,0.9999937505578768,0.9997799982379902,0.9998496564125544,0.99991790996775,0.9997416237332499,0.9997539847307215,0.9999154319841232,0.9998293678943426,0.9999970888027329,0.9999617461516914,0.9999952743599112,0.9998751088499256,0.999503996759673,0.9998906915026241,0.9996180595285696,0.9999456016886404,0.9994075398409243,0.9998483406756241,0.999986594416371,0.9999330020000644,0.9999704192761495,0.9999893590144703,0.9999952789625197,0.9999920934403881,0.9995579996607169,0.999510793722987,0.9999050825440831,0.9996720644805916,0.9999450065678052,0.9997580208757069,0.9990732514996875,0.9999796595228476,0.9997785985490402,0.9999985892017995,0.9999197433687761,0.9999982372075308,0.9998148620164513,0.9997384854025455,0.9999371461901463,0.9999866746111618,0.9998504008475273,0.9998501683851361,0.9988900007427007,0.9999213393450495,0.9998268945196607,0.9998847849982251,0.9999346678507521,0.9998747078418522,0.9999175783971589,0.9999371715413866,0.9999282325901229,0.9998089586195947,0.9998770445822043,0.9999456301588578,0.999908216074921,0.9995839802622819
tt0816692,0.999922243134473,1.0000000000000002,0.9999464557611971,0.999927567643396,0.9999437369240223,0.9999066122605773,0.9998225354903074,0.9997765086837017,0.9996809908973457,0.9995289433560374,0.999747817026412,0.999885803134059,0.9999336489689712,0.9999559028196855,0.9999441845024009,0.9999571042085779,0.9993212661989047,0.9998836105144886,0.9995006799246046,0.9999870708524048,0.9991886022220037,0.9999364649347567,0.9999414369127044,0.9998326000885848,0.9999550099685255,0.9999319972871793,0.9999362075832484,0.9999278663124441,0.9994062720277409,0.9992801940243916,0.9999379783453567,0.9995715335916215,0.9999545545847531,0.9996958702797215,0.9987499773496702,0.9999559517529099,0.9997667823890283,0.9999099624448291,0.9998828884295059,0.9999181812247504,0.9998226444224299,0.9996880085172193,0.9999108273684242,0.9999448104476767,0.9998371516931087,0.9999218900758655,0.9986118131833124,0.999917319749712,0.9998946976900654,0.9998920629865411,0.9998393597607931,0.9999427910897546,0.9997801969310787,0.9997512295094961,0.9998196007932492,0.9997521314717762,0.9998245682825955,0.9998545047151638,0.9998193205534345,0.9995588691617422
tt1345836,0.9999428776571118,0.9999464557611971,1.0,0.9999081539185307,0.9999633400534369,0.999888220864333,0.9998421169841515,0.9998488695563501,0.9996557082730018,0.9996119407599796,0.9997734427406165,0.9998639309328896,0.9999538179769587,0.9999738041476951,0.9999637782146285,0.9999727691948156,0.9992191217645319,0.9998589431523912,0.999473688562214,0.9999233341890343,0.999219182707829,0.9999511928863704,0.9999609788366915,0.9999060244891029,0.999973290890645,0.9999520793322513,0.9999562267657831,0.999948214210351,0.9993779132060958,0.9993099725983892,0.9999568815462451,0.9995421076871617,0.9999718507562584,0.9996662656876177,0.9988455895306161,0.9999745015827123,0.9997395932748422,0.9999311664272602,0.9998606541808537,0.9999390638609559,0.9997986326517984,0.9996608376684596,0.9999709972667998,0.9999641831816842,0.9998080543188623,0.9999367021338753,0.9986467024317403,0.9999757529070021,0.999873325550732,0.9999578940362249,0.9999121306245174,0.9999583821356549,0.9998550386710133,0.9997764311652414,0.9998947643208794,0.9997720078967447,0.9997443205228859,0.999921440375201,0.9998876749751409,0.999537417990477
tt1853728,0.9998444554221684,0.999927567643396,0.9999081539185307,0.9999999999999998,0.9998645396650659,0.9999359995923531,0.9998722849884367,0.9997391498195829,0.9997438025823845,0.9995492371150919,0.9997128893659023,0.9999298095853231,0.999853061066863,0.9998763055804655,0.9998665777072426,0.9999193259543661,0.9992866621576167,0.9998471026208835,0.999572736776151,0.9999091283235736,0.9992718146366699,0.999898003863299,0.9998582838270964,0.9997952509025031,0.9998751574467807,0.999846780358304,0.9998550066832947,0.9998426688370646,0.9994847010055378,0.999306059501,0.9999403402489866,0.9996476988013979,0.9998751929004417,0.9997116959073853,0.9989023835042808,0.9998777542375235,0.9998295067044884,0.999827589311831,0.9998912785886288,0.9998354577289351,0.9998761486522252,0.9997542768402257,0.9998728389725952,0.9998629426212476,0.9998500942914441,0.9998446962037392,0.9987702797280048,0.9998792372684793,0.9999364846244486,0.9998542927021472,0.9998019777398623,0.9999044627998651,0.9997429420751629,0.9996619638547326,0.9997823343483446,0.999766111353972,0.9997885833292233,0.9998168657382641,0.9998296074124225,0.9996684270167574
tt0848228,0.9999937505578768,0.9999437369240223,0.9999633400534369,0.9998645396650659,0.9999999999999997,0.9998185534313613,0.9998405769640968,0.9998879054754368,0.9997000923651015,0.9996991431633203,0.9998845952970098,0.9998376958696921,0.999999030154172,0.9999863473727375,0.9999997491617613,0.9999119773223774,0.9994089064700665,0.9998717451038828,0.9995523474700245,0.9999515176373521,0.9993338624612804,0.9998849778252654,0.9999981467331603,0.9999216083012223,0.9999913331053408,0.9999976669829483,0.9999995168218287,0.9999975849486092,0.9994775730435119,0.999427408067947,0.9999270649668358,0.9996128415097769,0.9999756879144999,0.9997100713350712,0.998994317989544,0.9999957986534465,0.9997570772452817,0.9999917573608065,0.9999151789464686,0.9999951951514259,0.9998022990555036,0.9997007671272546,0.9999490673694549,0.999998490753215,0.999823298996134,0.9999043901940593,0.9987999732570932,0.9999418097725346,0.999840103839735,0.9999152129764661,0.9999250524347766,0.9999034679138588,0.9998910138123525,0.9998964409060491,0.999914430161438,0.9997843454180755,0.9998383202727189,0.9999338737803991,0.9999021051755506,0.9995710764131219
tt0993846,0.9997799982379902,0.9999066122605773,0.999888220864333,0.9999359995923531,0.9998185534313613,1.0,0.9998002744857984,0.9996377858059243,0.9996610074435162,0.9993953405144025,0.9995957501103413,0.999882418895169,0.99979988937653,0.9998581688557009,0.999818575626057,0.9999228203740405,0.9990789075506088,0.9997626968621127,0.9994547642717725,0.9998617720968871,0.9990779651336958,0.9999052382490166,0.9998186689664952,0.9997213499948531,0.9998512784420098,0.9998013106147037,0.9998050743128525,0.999792906756532,0.9992932897303343,0.9991652663810213,0.999910104753195,0.9994891530641127,0.999866443749313,0.9996324038579598,0.9986808038583033,0.999847306264363,0.9997318342367475,0.9997602417396725,0.9998170759359719,0.999773744312798,0.999835824347777,0.9996779359704135,0.9998380208265598,0.9998242915132102,0.9998009810653237,0.9998728416517862,0.9985336137590916,0.999857749203467,0.9999333130924102,0.9998453102242376,0.9997309431125644,0.9998991827869382,0.9996459217787595,0.999539845786923,0.9997042772560082,0.9997264868497184,0.999671970587971,0.9997445033055268,0.9997551514592817,0.9995606353135822
tt1130884,0.9998496564125544,0.9998225354903074,0.9998421169841515,0.9998722849884367,0.9998405769640968,0.9998002744857984,1.0000000000000002,0.9998041387687366,0.9998606807365917,0.9997055063332587,0.9998093449735609,0.9999639981967937,0.9998407071857379,0.9998081391084087,0.9998456022448904,0.9997778305315387,0.9995269567762929,0.9998321188992708,0.9996889192038859,0.9998398061593609,0.999499647762444,0.9997886733266756,0.9998247340462729,0.9998169371691831,0.9998161510685373,0.9998228163605127,0.9998375881075393,0.9998255237736295,0.9996364299974915,0.9995315268267407,0.9998519472963453,0.999814871476448,0.9997920763681898,0.9998224790504998,0.9991831860467378,0.9998289618277324,0.9998387947915833,0.9998380081290492,0.9998680306441368,0.9998369698082271,0.9998638729305379,0.9998027416973718,0.9998816331669766,0.999827686240255,0.9998484601212355,0.9997026577773686,0.9990760335779865,0.999865714728164,0.999909159684766,0.9997724166235117,0.9998190530098922,0.9998152358270411,0.9998013592623759,0.9997603747383766,0.9998108017131422,0.9999353494260388,0.9998191501092685,0.9998353407937105,0.9998573644080536,0.9997075371373448
tt2015381,0.99991790996775,0.9997765086837017,0.9998488695563501,0.9997391498195829,0.9998879054754368,0.9996377858059243,0.9998041387687366,0.9999999999999999,0.9997612001925481,0.9999149897808479,0.9998953920581709,0.9997488382172318,0.9998992833433238,0.9998211559536415,0.9998929117993661,0.9997467240176914,0.9995454884548115,0.9998655726178244,0.9997596181655405,0.9998268903916923,0.9996113021751188,0.9997111610230998,0.9998704061835529,0.9999144229750948,0.999836783664593,0.9998791450188065,0.9998930809355318,0.9998872086830496,0.9996559726894264,0.9997195636221949,0.9998225105854249,0.9997292435095,0.999792934561416,0.9997749129198791,0.9992506651372729,0.9998551861086353,0.9998277552075316,0.9999172390848984,0.9998342324205525,0.9999096902697421,0.9997767784099041,0.999751929924991,0.9998645256063831,0.9998700887384036,0.9998269904045302,0.9996537439471513,0.9991580963265606,0.9998317090875816,0.9997364473305949,0.9997838045137524,0.9999122877506448,0.99975357380557,0.9999276933752094,0.9999194096569077,0.9999155692538185,0.9997815480339591,0.999822044289167,0.9999851800435104,0.999953013174369,0.9995941079336725
tt7286456,0.9997416237332499,0.9996809908973457,0.9996557082730018,0.9997438025823845,0.9997000923651015,0.9996610074435162,0.9998606807365917,0.9997612001925481,1.0,0.9997562018259415,0.9997951557764059,0.9998334610732138,0.9997128890745218,0.9996186925184352,0.9997086276877514,0.9995904048733268,0.9997616580901137,0.9998152532662317,0.9998281147874922,0.9997522746970601,0.9996219196305938,0.9995544790990507,0.9996731325377068,0.9997257520274831,0.9996368068638162,0.9996815561734087,0.9997040869476236,0.999691811322534,0.9998216993481052,0.999739903376888,0.9997311315257398,0.9999497466695529,0.9995861187832701,0.9998982153157151,0.9993556923527246,0.99966113193346,0.9998499632353608,0.9997351593511349,0.9998311908049149,0.9997242201991696,0.9998413591491173,0.999860963195529,0.9997280948643811,0.9996743616654328,0.9998554081458194,0.9994317887524499,0.999275247132594,0.9996326690006374,0.999811525648911,0.9995670103978206,0.9997228178692857,0.999603078428278,0.9997508343952992,0.9997540133470347,0.9997269548065094,0.9998849269530192,0.9998657686042455,0.9997413255475798,0.9997679642675552,0.9997359783517675
tt1431045,0.9997539847307215,0.9995289433560374,0.9996119407599796,0.9995492371150919,0.9996991431633203,0.9993953405144025,0.9997055063332587,0.9999149897808479,0.9997562018259415,0.9999999999999999,0.9998989277033697,0.9995994376061345,0.9997238726393107,0.9995916715542693,0.9997041257531895,0.9994648699332686,0.9996093374982985,0.9997279096664845,0.9998336576934612,0.9996276386123948,0.9998395320331682,0.9994262416180781,0.9996796815359597,0.9997852062127937,0.9996163376617265,0.9997010707794259,0.9997140108959314,0.9997154919761712,0.9997652715720666,0.9998750663901969,0.9996553004521967,0.9997869539094192,0.9995490210379081,0.9997026550473698,0.9996225142785011,0.9996413746372633,0.9997856653527721,0.9997663475435589,0.9997415304657189,0.9997510706301295,0.9996906541749856,0.9997442883115182,0.999659221117765,0.999675482107114,0.9997029396858818,0.9993507699114872,0.9995640714936325,0.9996051253097481,0.999572262384847,0.9995523951971641,0.9997780241971695,0.9994900419758446,0.9998327251236674,0.9998632692906156,0.9997949978565315,0.9996557738469808,0.9997319294636322,0.9998505316108994,0.9998897017122602,0.9996984705057098
tt1392190,0.9999154319841232,0.999747817026412,0.9997734427406165,0.9997128893659023,0.9998845952970098,0.9995957501103413,0.9998093449735609,0.9998953920581709,0.9997951557764059,0.9998989277033697,0.9999999999999998,0.9997381883683665,0.9999020073872249,0.999811515392006,0.9998854610378417,0.9996598373531616,0.999646764879864,0.9998183669929767,0.9997419932338668,0.9998217688834167,0.999687072840667,0.9996268639612299,0.9998770289804895,0.9998742915084123,0.9998294426068035,0.9998934257913747,0.9998967365747187,0.9999025899507539,0.9997260132659643,0.9997206426523654,0.9998034706889951,0.9997880601593141,0.9997800707680149,0.99974697515476,0.9995084713514538,0.999844741308962,0.9997864584565538,0.9999290466218957,0.9999009649701551,0.9999210091720201,0.9997870044197068,0.999789091641822,0.9998003111022767,0.9998726660339744,0.9997871718923509,0.9996245614953989,0.9993430853935249,0.9997628821752695,0.9997209196736713,0.9997223238997892,0.9998708016539346,0.9996748996314808,0.9998935061553315,0.9999663146427717,0.9998784255971954,0.9997438195870857,0.9998614950990868,0.9998730832961465,0.9999042902189328,0.9997457571077982
tt2267998,0.9998293678943426,0.999885803134059,0.9998639309328896,0.9999298095853231,0.9998376958696921,0.999882418895169,0.9999639981967937,0.9997488382172318,0.9998334610732138,0.9995994376061345,0.9997381883683665,1.0,0.9998310145043621,0.9998315385403189,0.9998408509669375,0.9998614180252815,0.9994436298644293,0.9998479725438075,0.9996340771368337,0.9998853834373688,0.9993546416491099,0.9998361495959495,0.9998277858722346,0.9997875102767005,0.9998341248664013,0.9998202987935219,0.9998309406748006,0.9998189547300832,0.9995623640065933,0.9993849133580361,0.9999091910400166,0.9997657427942709,0.99982434186746,0.9998002463478093,0.9990106526812526,0.9998407689216054,0.9998447276394566,0.9998148966606192,0.9998899144354346,0.9998191697935576,0.9998798523864957,0.9997864376991603,0.9998855787046576,0.9998316743026104,0.9998585820855236,0.9997697926073412,0.9988891089363925,0.9998823344746317,0.9999551632715581,0.9998043302218689,0.9997923403369636,0.9998508668162617,0.9997501091045525,0.9996854151839113,0.9997774247197486,0.9998835944765936,0.9998111207576945,0.9998074822249754,0.9998266322134839,0.9996998502786735
tt2488496,0.9999970888027329,0.9999336489689712,0.9999538179769587,0.999853061066863,0.999999030154172,0.99979988937653,0.9998407071857379,0.9998992833433238,0.9997128890745218,0.9997238726393107,0.9999020073872249,0.9998310145043621,1.0,0.9999786478087995,0.9999990540055427,0.9998957945716942,0.9994434358283583,0.9998758330213788,0.9995745978927513,0.9999482466515512,0.9993661745926639,0.9998672698092027,0.9999961630234165,0.999926532512425,0.9999850670446931,0.9999973904068538,0.9999997809265722,0.9999983513889916,0.9995056167086003,0.9994604240816338,0.999919476435513,0.999632912552167,0.9999656696271856,0.9997226590306726,0.99903615734127,0.9999909075838345,0.9997624617800878,0.9999964236767407,0.9999186298790878,0.9999985365153566,0.9998038666820994,0.9997123400020373,0.9999436215933329,0.9999960973816983,0.9998280140298612,0.9998850906510119,0.9988430082030367,0.9999330509925607,0.999831495047266,0.9999040715415779,0.9999292416820947,0.9998888776414819,0.9999015567275615,0.9999153899162989,0.9999204837025754,0.9997882617366953,0.9998503646500204,0.9999379103064223,0.9999067435683463,0.999581067278412
tt1392170,0.9999617461516914,0.9999559028196855,0.9999738041476951,0.9998763055804655,0.9999863473727375,0.9998581688557009,0.9998081391084087,0.9998211559536415,0.9996186925184352,0.9995916715542693,0.999811515392006,0.9998315385403189,0.9999786478087995,0.9999999999999998,0.9999837903967678,0.9999474253766223,0.9992459648698382,0.9998243241927064,0.999434451948372,0.9999395239404083,0.9991977733099752,0.9999215134203239,0.9999915568211529,0.9998822185792959,0.9999994270107406,0.9999857900320116,0.9999824301158892,0.9999815084207023,0.9993374327284412,0.9992794110194748,0.9999375773662628,0.9995044215957208,0.999998466373553,0.9996213996660485,0.9988436607802015,0.9999971224961746,0.9997055145067193,0.9999578958437,0.9998850339428149,0.9999669146592829,0.9997645368430692,0.9996248855695691,0.9999459843688905,0.9999925715044351,0.9997658457651573,0.9999627719168979,0.9986353672928172,0.9999516052117042,0.9998413313697417,0.9999386966679931,0.999888382127852,0.999928079388127,0.999829003258547,0.9998104987015639,0.999871238046516,0.9997304945784212,0.9997608476963266,0.9998948514058423,0.999869108104845,0.9995254361629659
