,tt1843866,tt1375666,tt1504320,tt1074638,tt1951264,tt2084970,tt2096673,tt1201607,tt1853728,tt3659388,tt1170358,tt2582802,tt0993846,tt2395427,tt1392214,tt1663202,tt0848228,tt2267998,tt3501632,tt1431045,tt1270798,tt0770828,tt4154796,tt1045658,tt0903624,tt1631867,tt0800369,tt1228705,tt0947798,tt2488496,tt1392170,tt0435761,tt2975590,tt0816711,tt0458339,tt1675434,tt7286456,tt1130884,tt2024544,tt4154756,tt1285016,tt1386697,tt1981115,tt0892769,tt1670345,tt2802144,tt1392190,tt3498820,tt1825683,tt1877832,tt3315342,tt2015381,tt1300854,tt2278388,tt2543164,tt1211837,tt1345836,tt0454876,tt0816692,tt1454468
tt1270798,-0.06998161839153536,0.41105174841867004,0.6779226431046242,0.5942258217720964,0.05192846463167154,0.5261019719961205,0.6584206618981985,-0.8593910801241923,-0.4428339526202021,0.11184763430597519,-0.028888492505839143,-0.5402784380293635,-0.21316311151216613,0.5276636986472852,0.7094574725585568,-0.6244338926284004,-0.007577602724087525,-0.5513142527321,0.35192183204021604,0.5316124252484171,1.0,0.01985545949462273,-0.1863231746928423,0.5980675505752163,-0.3583072108442748,0.06592952588052023,0.5525455798389441,0.006290116310534511,0.17064185042114446,0.53117207860004,0.639737880020727,0.1351415916392328,0.5945878984525639,0.06357264890251893,-0.4460926846632569,-0.8226718862554533,0.12330931147464709,0.7081667259120082,-0.4206386796345312,-0.5281218062679214,0.28865058745978167,-0.6090944852924283,-0.1258838339372082,-0.22777086307105374,-0.2051057089194954,-0.6548900487802752,-0.21881620883135172,-0.7613817468810021,-0.06198645701915639,-0.04309940281952453,0.5831081035104012,-0.273461251593293,-0.5244349980935584,0.056294265969006704,-0.4116267115780731,0.3595240888231311,0.038948909813888405,0.10902785769618471,-0.09460886480724627,0.4839830629375736
tt0770828,0.7748344280450667,0.4834954516653406,0.3566057996547495,-0.08444782840756472,0.4765124559695289,0.5649916536131891,0.46087570270182626,0.1046267799395398,0.24528422714406697,0.5140507048690026,-0.057252180475582795,0.6291253020259775,0.7260042546773946,0.7742330613951938,-0.22579859280927286,-0.16454668794792063,0.8796520182050047,-0.3356076781274987,0.7822951730698063,0.7862936817133995,0.01985545949462273,1.0000000000000002,-0.06232414660998638,0.49189938503120495,-0.3813769352897688,0.48374563637401685,0.5673486616587076,0.3786179495483843,-0.40602181594740094,-0.21597349456808565,0.6373765162187931,0.718641372833196,0.7624500057871255,0.5381466040366177,0.5123599929380382,-0.04807598196593064,0.19678891472574547,0.1592519721703083,0.39837135146550595,0.47366574092536956,0.7309547767545479,-0.06507440674405218,0.45634697826012804,0.40285929845572893,0.48230021625843933,-0.30530044498476006,0.5510714836449465,-0.5135792989512634,0.9808546476935627,0.6523610588035232,0.7794152750552461,0.6112013212406872,0.463848808384555,0.8008339959316285,0.603844273162653,0.4961616139525446,0.6455412961443171,0.5606540175170848,0.6611139400884499,0.7223435292059476
tt4154796,0.48097071575239253,-0.04828683016348384,-0.27774767212004026,0.5571975838755868,0.5307428376786897,0.49057772956856927,0.32670887712798735,0.5705171218151179,-0.02288136859033479,0.6691400907129705,0.8282444313785124,0.5488455134482824,0.456464414520777,0.13088482380689434,0.48877141106407046,-0.3926224915543046,0.3524066870084896,-0.2925419416702512,0.32256467205131,0.11755231895617899,-0.1863231746928423,-0.06232414660998638,1.0,0.41171715338484166,0.8002303764281663,0.6166961386251129,0.2351178849539654,0.20903741223474911,-0.7414274564024981,-0.4250952220903152,0.26487138011821154,0.5550823935735103,0.060925780972978336,0.6337508443996265,0.7120908201700354,0.7028701785971235,-0.7610247659739657,0.4905741495901237,0.49374454622022984,0.38289000946200613,0.5013516910235114,-0.24250173619235374,0.7696030617442564,0.8232327041273364,0.7952785354491405,0.46670578956519443,0.5390746766557503,0.23884515519150384,0.09709451315649675,0.6358233526114708,0.01201199041040486,0.7008694107797816,0.6724349764238978,0.374359225753339,0.36447806397920457,0.47485855677041094,0.6480323483351902,0.667571131139927,0.6657215990381492,-0.024792501303077395
tt1045658,0.6838549555269857,0.7200740505506839,0.4940500831931255,0.700779606794882,0.5542437151954283,0.9040654550182555,0.9924956770414743,-0.2634716557758964,0.0017155134158047087,0.6770413342677551,0.5119019403389852,0.2684391503424701,0.5412055310669386,0.8965148353688642,0.583776904499223,-0.6866412358907117,0.6343753352339437,-0.6387737237653619,0.7609309115293948,0.837562861264121,0.5980675505752163,0.49189938503120495,0.41171715338484166,1.0,-0.040472178292516404,0.7360313187095134,0.962419907272188,0.585675499733287,-0.3643182890421254,0.15120124348659647,0.931244001524079,0.7555857893578263,0.7918118968968324,0.7150617020092108,0.3068710413486166,-0.18536286667817461,-0.19372548085255528,0.7931556858605715,0.1790733936557152,0.2659901475733548,0.8621403013489339,-0.7775083630975025,0.6111574027510714,0.42729627353277444,0.5710435947456474,-0.5220402053206799,0.5203736715657258,-0.7417257584098351,0.4867369977589925,0.6791065603879984,0.8624966834863786,0.5135261923264004,0.2529920476020927,0.6464822813330361,0.050930625615664055,0.6152484960681881,0.7214137277360263,0.7114507161141217,0.6591066743503874,0.8419690824231767
tt0903624,0.20087329048288613,-0.5522922085344447,-0.733662635817875,0.4834593252967053,0.5136373942383712,0.10553092339756918,-0.13308898337609643,0.6836661246067224,0.12454736298298175,0.4964072877759688,0.7842803880681302,0.40601666848615936,0.28438559061741175,-0.3719184135173604,0.31910347565820724,0.08426001100463705,0.07712185898939683,-0.27791837190775537,0.01366969294417771,-0.1978110725495542,-0.3583072108442748,-0.3813769352897688,0.8002303764281663,-0.040472178292516404,1.0000000000000002,0.43335191309347726,-0.2206511986289513,-0.02382235141704092,-0.5695354136737478,-0.6816322335077399,-0.20857965268517611,0.2602388414815292,-0.3500014755450136,0.4556906306962176,0.572910177119589,0.7483257951136084,-0.938564208841852,0.25780279927806826,0.6140930185220949,0.2635063158981479,0.1256733912382806,-0.0843402633032437,0.5920807837363605,0.633194619559495,0.5840346476104048,0.7750366190631335,0.4399844482790306,0.4328479358056845,-0.21176554695094615,0.3962027992505319,-0.4541628505877349,0.47852970856265414,0.6056295415981146,0.17720507112699788,0.26292008089694247,0.26143086251356007,0.38216003883313576,0.45142970577402414,0.39458199140680905,-0.4955407996578336
tt1631867,0.9132299561960685,0.3214009432387613,-0.18699388124961663,0.660980434815782,0.9073021098624724,0.7236882820500988,0.6654729980668619,0.34280285181456577,0.4886007205615486,0.8960403219779997,0.8363291656883916,0.7214212212037996,0.9017266307205867,0.5656083230902771,0.270365975847405,-0.16367166576807937,0.799028072307143,-0.6788175033763423,0.7090417741319889,0.6866444194494856,0.06592952588052023,0.48374563637401685,0.6166961386251129,0.7360313187095134,0.43335191309347726,1.0000000000000002,0.6958218633239728,0.7024635414844819,-0.5876833523577152,-0.4660504658847928,0.5775473582935625,0.8735941610023776,0.45556326116875295,0.9812442084188074,0.7256944966531428,0.3593870694693539,-0.6349216167070185,0.5650973303005755,0.7785351740148038,0.7081783179472265,0.8429310544926825,-0.6631973317291844,0.9472590539428972,0.7101809161570869,0.9023365688656878,-0.022496745712117634,0.9469054050693909,-0.46819061215397234,0.5528531976464273,0.935491866579888,0.5083504534573763,0.8490185912041507,0.7685656193426996,0.8601232045961812,0.32373904283111415,0.5697885531776952,0.9176598050136419,0.9063135103701812,0.9050790835635047,0.5281059695331849
tt0800369,0.6829317370727023,0.8551207605251319,0.51701536610416,0.5467767051599743,0.45969319230384076,0.7861417015676448,0.9731394466746561,-0.32244470989481994,0.17094412210499854,0.5451453867740929,0.40353206503022776,0.2529246450890455,0.5503244753899744,0.9139556430231514,0.37614001140334824,-0.5420299379093616,0.6165832446327407,-0.5077622571857133,0.6802952081557545,0.8204079687554767,0.5525455798389441,0.5673486616587076,0.2351178849539654,0.962419907272188,-0.2206511986289513,0.6958218633239728,0.9999999999999998,0.7267632859184854,-0.17627728281246488,0.2574009195023078,0.8759686637065911,0.6707819090439202,0.7538810733134006,0.6418190499790323,0.2097405011643845,-0.24903355071706926,-0.01188387626382865,0.6162397448165832,0.13342818491164332,0.36692848881699663,0.7906337545629848,-0.7915947147019676,0.5182402342969322,0.2619139041107119,0.474302263579629,-0.6820259864250912,0.5174648972385781,-0.8068236175303464,0.5199523234859794,0.6096225956734806,0.8936961640517468,0.4357320201935124,0.19422204843958096,0.61072020191602,-0.051887148699935826,0.4330214060096568,0.6319959935042767,0.591264155233421,0.5858066988245672,0.942665966736986
tt1228705,0.6493017141847448,0.7076623314049926,-0.051576744215752625,0.2618668204812001,0.38696175140636324,0.2851536206585659,0.5874984354660786,0.05875699653080578,0.7552332717718511,0.32971625376542935,0.5293546268827386,0.4274552136598121,0.6366548301297318,0.4795446205066528,-0.14757646474559483,0.09612601313710079,0.4462149737289166,-0.1299965097603111,0.24402041293126764,0.4015661006095979,0.006290116310534511,0.3786179495483843,0.20903741223474911,0.585675499733287,-0.02382235141704092,0.7024635414844819,0.7267632859184854,1.0,0.06962225111983256,0.07568690110489511,0.3332727194704957,0.4087467663974929,0.18227411084398842,0.5659591327653476,0.2525691946671996,0.16068823287066328,-0.09003394861697228,0.07628841987170364,0.3722276465141336,0.7979535823977352,0.45008751392342455,-0.7088144169991577,0.5150415390921947,0.11911677096964571,0.46697306142688866,-0.4807355035294615,0.6875189850545708,-0.4877771907812446,0.32912800414899546,0.5128720273851284,0.44430095202877984,0.41859341029958885,0.3870600445639258,0.4505506926297764,-0.1995454893695523,-0.0909531824155063,0.45574156300388124,0.3724070847588476,0.48492781958869324,0.6847884718656038
tt0947798,-0.6522838867409151,0.19733613322269036,0.12500783970852192,-0.3795442076255747,-0.7203815045010373,-0.6673956217891307,-0.2555934078687432,-0.6057922877754838,0.1523537678331827,-0.8481144864539168,-0.508123449267816,-0.7339334536305959,-0.633274472856646,-0.32894339758529784,-0.3573986958203775,0.39788943227527185,-0.7101183487541555,0.5343109675551252,-0.7123256354707966,-0.4486759135452185,0.17064185042114446,-0.40602181594740094,-0.7414274564024981,-0.3643182890421254,-0.5695354136737478,-0.5876833523577152,-0.17627728281246488,0.06962225111983256,1.0,0.7052500126945271,-0.44564338257728014,-0.8048519126656702,-0.4377058940864122,-0.7142857145220836,-0.895865237342916,-0.5405408579894128,0.6319465399001547,-0.5295004566277811,-0.6533982250631465,-0.282772021882078,-0.7168416466135422,-0.06383732236997461,-0.7936597769675793,-0.9771102561359795,-0.8404244827548089,-0.538443783366927,-0.5863058918283987,-0.08834996201325523,-0.5710549476306584,-0.7947130953393693,-0.2525949390250141,-0.8605124675557436,-0.7815768719874039,-0.7087702691622122,-0.8549721034598396,-0.8398793210413452,-0.8229712265568335,-0.843108326577015,-0.8258639873130618,-0.047278842250758304
tt2488496,-0.4805509222695885,0.6054648890521428,0.7044184657074957,-0.13063853056820285,-0.7113927641752672,-0.14580656215541843,0.26521974184977937,-0.8204735803838367,-0.319848915490313,-0.6182846036252924,-0.4454680356194164,-0.7312551404657043,-0.6075466081566432,0.18751276557333826,0.12233130369703456,-0.3439773777213445,-0.5048557349331583,0.39191883578620496,-0.3408236401499964,-0.11449106184795513,0.53117207860004,-0.21597349456808565,-0.4250952220903152,0.15120124348659647,-0.6816322335077399,-0.4660504658847928,0.2574009195023078,0.07568690110489511,0.7052500126945271,0.9999999999999999,0.13494969509206325,-0.4913125667299046,0.061681726057777685,-0.5608923721585193,-0.7927041429996888,-0.6698992775400588,0.7158410048311754,-0.058642941696924876,-0.8934909760813337,-0.42871620724020226,-0.30578714745462615,-0.21781190170031897,-0.637781538700392,-0.7100066297535096,-0.6484846316094736,-0.7759048576891079,-0.6302983672706819,-0.26008517617447324,-0.3641290260545376,-0.5882739980633495,0.22250330570559446,-0.6822146454877599,-0.8149715207252031,-0.5671416264362298,-0.7345782232322021,-0.4368016848323372,-0.5526113882716728,-0.5811168833781939,-0.5836524287821718,0.3416197257695207
tt1392170,0.6334754448548813,0.6457072644461131,0.6704849789451077,0.5573412236846207,0.49462917352235525,0.9451265311681821,0.9233737898250212,-0.32057638079833145,-0.22058611819754162,0.6519936869418735,0.25258035355065406,0.23825674736649374,0.4734546298834479,0.9593881718432107,0.5657388425878064,-0.7823942475560935,0.690503334502135,-0.6572005772357477,0.872905680543901,0.9129726123800496,0.639737880020727,0.6373765162187931,0.26487138011821154,0.931244001524079,-0.20857965268517611,0.5775473582935625,0.8759686637065911,0.3332727194704957,-0.44564338257728014,0.13494969509206325,0.9999999999999999,0.773405113346886,0.9528898818734156,0.6157813539550524,0.2976612542459068,-0.3182588717532747,-0.03721467260421372,0.7956665395571658,0.09129251041136996,0.07870517439128535,0.8818163481222434,-0.5460693805169594,0.49806854259408234,0.43667691804961495,0.4819140135871667,-0.4987528273049257,0.3787920152694222,-0.7380158504677199,0.6310504220484644,0.6312661374222954,0.944894050870031,0.48038535782347164,0.18005235409805734,0.6730008224260939,0.24582800647895536,0.75449563245419,0.6942934761749362,0.6871220035969275,0.6236667339687151,0.8286993611752779
tt0435761,0.9329215274467544,0.28884769446167746,0.09753279511188974,0.5401007370743274,0.8825920517524793,0.8926977946207963,0.6768509465665287,0.30384594024915607,0.15059863746654714,0.9586573541592243,0.5766433679374526,0.7540026906118625,0.8775563427461377,0.7410133593565754,0.3322812775178059,-0.41584228243283816,0.9505862136779464,-0.7394758693797067,0.9428083270474479,0.8489347939897758,0.1351415916392328,0.718641372833196,0.5550823935735103,0.7555857893578263,0.2602388414815292,0.8735941610023776,0.6707819090439202,0.4087467663974929,-0.8048519126656702,-0.4913125667299046,0.773405113346886,1.0,0.745515491823967,0.9374212967726027,0.8065688473576845,0.24224266700337385,-0.4766656041402271,0.6619468264084782,0.6873892820758657,0.5025155282227263,0.9791830764078607,-0.3971122855879951,0.8989865475113503,0.839315539228543,0.8946089879991099,0.013101093590950894,0.8199687373654685,-0.4662493395493235,0.8020279984502501,0.970982297267011,0.6921748657637393,0.9084591711803377,0.7455601975373863,0.9621559363440311,0.6421249310679946,0.846196644445086,0.9878054175939883,0.9760112312053213,0.9655550774620284,0.5759554747769342
tt2975590,0.5978180947752754,0.5431055603562662,0.6967270697315125,0.3802423779531863,0.46424791203662696,0.879248021989313,0.7834260642364901,-0.32326803676003385,-0.24952313078595284,0.595404784545165,0.03292324844849122,0.2417523299020756,0.4552407060706908,0.9365988822316923,0.41610648597092414,-0.6835560771254173,0.72971391379592,-0.6473457146094902,0.9069409719642856,0.9375898161056169,0.5945878984525639,0.7624500057871255,0.060925780972978336,0.7918118968968324,-0.3500014755450136,0.45556326116875295,0.7538810733134006,0.18227411084398842,-0.4377058940864122,0.061681726057777685,0.9528898818734156,0.745515491823967,1.0000000000000002,0.5292751087337147,0.27957971841642687,-0.4041373612951265,0.09016273093625234,0.6868656072693672,0.09323105860429051,0.005267427757390883,0.836817376729385,-0.3523997360681613,0.39249773072749167,0.3839668879415318,0.38591552201612744,-0.4680356275603247,0.31157555958334143,-0.7382585220334948,0.7449911531573555,0.5758765068261864,0.9481375832392431,0.4367806734948562,0.14702150850945903,0.6994048369089121,0.37815900312544803,0.7751789349548457,0.6378872203165556,0.6274922303819095,0.568799673465629,0.7848960070472079
tt0816711,0.9278118312699266,0.2244756735183331,-0.16429322391641696,0.6556380557550415,0.9552108490473691,0.7843461274251959,0.6325137389567578,0.3856919968440684,0.3776470497075599,0.9623463610888364,0.7928579550166683,0.7612256164751066,0.9139068411160266,0.5795526631046454,0.31191394513901555,-0.22132977415795796,0.8609387488710274,-0.7468569158056028,0.79926270047538,0.7323474361312009,0.06357264890251893,0.5381466040366177,0.6337508443996265,0.7150617020092108,0.4556906306962176,0.9812442084188074,0.6418190499790323,0.5659591327653476,-0.7142857145220836,-0.5608923721585193,0.6157813539550524,0.9374212967726027,0.5292751087337147,1.0000000000000002,0.798661187314022,0.36494256573034134,-0.6653801811572773,0.6192595661346237,0.8122765302658496,0.6374651013073764,0.8931594016566619,-0.5589982999474981,0.9700923469875014,0.8034303889280715,0.9361882834082706,0.07315789929369323,0.9343214383216075,-0.4373687878967274,0.6268969349210822,0.9752563326304017,0.5239150787764735,0.9018610510566069,0.8076266268635317,0.9186936391039695,0.4732345402677016,0.7018341326904304,0.9686841903190417,0.967874298619378,0.9504414387310419,0.48083552013134007
tt0458339,0.8159732246318351,-0.09453567317543532,-0.34913839709257427,0.22281802740218934,0.7716357743700752,0.5112074538979701,0.19311907451953753,0.8039775116484448,0.27849218598133285,0.8244098689616182,0.5960547127150324,0.9535443112319058,0.8481602928931472,0.2836972942617278,0.012794150363799505,-0.07614688738366593,0.7965223681442871,-0.37994260810643293,0.6203259023357758,0.39365848883586674,-0.4460926846632569,0.5123599929380382,0.7120908201700354,0.3068710413486166,0.572910177119589,0.7256944966531428,0.2097405011643845,0.2525691946671996,-0.895865237342916,-0.7927041429996888,0.2976612542459068,0.8065688473576845,0.27957971841642687,0.798661187314022,1.0,0.7424869898709217,-0.6131166733033048,0.2605985197672095,0.8544766134344985,0.6672858670358908,0.6895565997329317,0.019752671198037208,0.8943274804650083,0.9477332594225497,0.9381562439911061,0.5108047910402532,0.8193620791179261,0.11094198322177573,0.6605158093577906,0.8818791064531907,0.19867933107434343,0.9706420887213996,0.9728489933955059,0.7840751737669515,0.8296551261756475,0.6086398864706146,0.8604954572724329,0.8318477492332458,0.9095835493882874,0.11857730067172459
tt1675434,0.3583522091267211,-0.33819490389454687,-0.705911414770296,-0.0659997292026956,0.3272752097435759,-0.09390831471127188,-0.2801467784708159,0.957114765523046,0.3772506313293642,0.3372541246108441,0.5454207443746334,0.7238101062982951,0.4589403906316187,-0.313381502016852,-0.23813662780992562,0.2797656746241378,0.22937395571668232,0.177858399475205,-0.05673947760561389,-0.2924207376261393,-0.8226718862554533,-0.04807598196593064,0.7028701785971235,-0.18536286667817461,0.7483257951136084,0.3593870694693539,-0.24903355071706926,0.16068823287066328,-0.5405408579894128,-0.6698992775400588,-0.3182588717532747,0.24224266700337385,-0.4041373612951265,0.36494256573034134,0.7424869898709217,1.0000000000000002,-0.5761538451571863,-0.21791378981657364,0.6480525594149134,0.639687514837862,0.0933195428943284,0.24559215968223697,0.5687218463586982,0.6380877868914367,0.6289957403844555,0.7404861190825514,0.5236034341522895,0.6441861960256224,0.10141439158133699,0.42723277242026547,-0.41779416745770637,0.6178493746423057,0.7932590392747132,0.21182473773705215,0.4888233329895471,0.0142209108641652,0.3696179047075199,0.3345215463195595,0.47242950845967807,-0.35921811877483534
tt7286456,-0.3850351150047306,0.43850338599217614,0.6336604045542966,-0.6954214925030398,-0.7428490230903626,-0.34979135727511895,-0.0998049436477025,-0.549264312644924,-0.16905001621743665,-0.7021842576965348,-0.8665083521025015,-0.4448043441572952,-0.44938040139958685,0.13709882712927546,-0.45018327074311787,0.0008328008801133011,-0.2840940370244084,0.5824421920767622,-0.27488533144514665,-0.11009547741975435,0.12330931147464709,0.19678891472574547,-0.7610247659739657,-0.19372548085255528,-0.938564208841852,-0.6349216167070185,-0.01188387626382865,-0.09003394861697228,0.6319465399001547,0.7158410048311754,-0.03721467260421372,-0.4766656041402271,0.09016273093625234,-0.6653801811572773,-0.6131166733033048,-0.5761538451571863,1.0,-0.4899122710603954,-0.7216933092883149,-0.2828876232179513,-0.3593407274731031,0.31158368642469386,-0.7285628100528813,-0.6921150767189411,-0.6880558506803872,-0.6157206061308854,-0.595278177457778,-0.11039430415065428,0.04197249161720479,-0.5757761141921776,0.20033915578149056,-0.5796604029530317,-0.642694534139354,-0.4161871379182516,-0.2849759174978287,-0.4720776901056434,-0.5720873382958085,-0.6551466446413502,-0.5484670551332707,0.2765544807640026
tt1130884,0.4062567874024184,0.20491396993170907,0.34672984440456023,0.8987132837111722,0.5987015262722217,0.890486728351804,0.7649710676432813,-0.2550298215990867,-0.3748259388043588,0.7188713229974059,0.5249603670655857,0.060476809136920336,0.2847577431551826,0.6028211430516959,0.910392904144547,-0.7602459654280666,0.4317714756433015,-0.852994868564254,0.7172136046176054,0.6952573224405915,0.7081667259120082,0.1592519721703083,0.4905741495901237,0.7931556858605715,0.25780279927806826,0.5650973303005755,0.6162397448165832,0.07628841987170364,-0.5295004566277811,-0.058642941696924876,0.7956665395571658,0.6619468264084782,0.6868656072693672,0.6192595661346237,0.2605985197672095,-0.21791378981657364,-0.4899122710603954,1.0000000000000002,0.16337782410685067,-0.16379917215776885,0.7239405827357349,-0.6160247468268215,0.5286226399344257,0.5065681509636536,0.47746659760375254,-0.1443774304516467,0.30394798463723494,-0.5578423693940937,0.21592702275534925,0.5459844184176433,0.5817882096592497,0.38957228906342195,0.15059364723372773,0.5126437831991776,0.12801066418866722,0.8261281088426303,0.6256568490056948,0.7075995529481902,0.5154696573049051,0.4021383009584873
tt2024544,0.7630645818071395,-0.22850342287501887,-0.6340725590853874,0.29727110843793403,0.8759869049940822,0.33162471651147185,0.07362585728947824,0.7480203725353065,0.6007188198550539,0.7695996477240384,0.6640630059443213,0.8633892951756907,0.8654839394289827,0.09565577001798045,-0.11750836512700491,0.3076310090188156,0.7054132072404593,-0.4956107022458682,0.4895201292973244,0.35337861679143134,-0.4206386796345312,0.39837135146550595,0.49374454622022984,0.1790733936557152,0.6140930185220949,0.7785351740148038,0.13342818491164332,0.3722276465141336,-0.6533982250631465,-0.8934909760813337,0.09129251041136996,0.6873892820758657,0.09323105860429051,0.8122765302658496,0.8544766134344985,0.6480525594149134,-0.7216933092883149,0.16337782410685067,1.0000000000000002,0.7271961104522949,0.5400280060332416,-0.15613166612655624,0.8468308470714901,0.7353485140150716,0.8302005782653417,0.4785139625389114,0.9054142897972088,-0.039161770894095387,0.5137875242800335,0.8090409383768906,0.05038456986278067,0.8377630306612697,0.9252827483500947,0.7712968195164084,0.6042149047057742,0.43238847991251134,0.7573559080240505,0.7531704195249785,0.788456493535712,0.02875687758180384
tt4154756,0.7667603800196661,0.30892058480269063,-0.41958259166320977,-0.0013161287235626939,0.5209940384417818,0.1506920587737969,0.20819034538216277,0.6239246020786391,0.841193367719269,0.45337890126532476,0.5431903203333223,0.830026028176041,0.8316756218796441,0.23533458632544269,-0.4280833227911532,0.33932457643036407,0.6032156013636568,-0.01883755204073148,0.2537348566109289,0.2350631807417557,-0.5281218062679214,0.47366574092536956,0.38289000946200613,0.2659901475733548,0.2635063158981479,0.7081783179472265,0.36692848881699663,0.7979535823977352,-0.282772021882078,-0.42871620724020226,0.07870517439128535,0.5025155282227263,0.005267427757390883,0.6374651013073764,0.6672858670358908,0.639687514837862,-0.2828876232179513,-0.16379917215776885,0.7271961104522949,1.0000000000000002,0.4307686022205614,-0.2540595207883568,0.6914405513295578,0.45238707583945886,0.69780774250178,0.056159557803616325,0.853111220758792,-0.05612433194023754,0.5095491991872951,0.667736471131299,0.17080952987453382,0.7113919601778564,0.7919400532219864,0.5800747635610685,0.29688308597202556,-0.012964496716505779,0.5843477937057526,0.48650706257953746,0.6717940488451862,0.35384196837184806
tt1285016,0.9008856626777564,0.44662131008144124,0.2750682955421976,0.5717504828569357,0.8037233723573666,0.9483952079810373,0.8028507166634208,0.12869144447575315,0.07680608162641339,0.9073621926569531,0.5233554361951184,0.6418020508653047,0.8101740244360595,0.8536249926226345,0.406572532246268,-0.5407488582443746,0.9188931002921971,-0.7336881179526762,0.9574686606274694,0.9081270593030065,0.28865058745978167,0.7309547767545479,0.5013516910235114,0.8621403013489339,0.1256733912382806,0.8429310544926825,0.7906337545629848,0.45008751392342455,-0.7168416466135422,-0.30578714745462615,0.8818163481222434,0.9791830764078607,0.836817376729385,0.8931594016566619,0.6895565997329317,0.0933195428943284,-0.3593407274731031,0.7239405827357349,0.5400280060332416,0.4307686022205614,1.0000000000000002,-0.48782763905493637,0.8295761333791711,0.7496497860893725,0.8204583578095267,-0.16599187614034322,0.7421862868734297,-0.5796424522098074,0.787596166165903,0.9209226172304538,0.8104468992769815,0.8270259269391839,0.6155171079538176,0.9202413538984292,0.5294602451357273,0.8350937279337636,0.949515636972665,0.933512182717221,0.914548114104923,0.704703272660725
tt1386697,-0.41145665386912456,-0.5673423721853815,-0.13682188080720406,-0.7893799041875452,-0.4600291542620255,-0.5408553188654265,-0.796330844313863,0.37233032848706027,-0.3022774169527457,-0.42640452527972145,-0.6292159716097628,0.0145794485788191,-0.34217593527453816,-0.5110459964064661,-0.5006620193732517,0.2734712667357653,-0.2548007650732152,0.5700722099414456,-0.3472820831060505,-0.537003309175925,-0.6090944852924283,-0.06507440674405218,-0.24250173619235374,-0.7775083630975025,-0.0843402633032437,-0.6631973317291844,-0.7915947147019676,-0.7088144169991577,-0.06383732236997461,-0.21781190170031897,-0.5460693805169594,-0.3971122855879951,-0.3523997360681613,-0.5589982999474981,0.019752671198037208,0.24559215968223697,0.31158368642469386,-0.6160247468268215,-0.15613166612655624,-0.2540595207883568,-0.48782763905493637,1.0,-0.42656241657379124,-0.05732508803569071,-0.320236625875544,0.5490487487273673,-0.45050116253863454,0.7427803142208326,-0.021070239557330558,-0.40134417680520723,-0.5051820234382156,-0.18779231841123356,-0.05212946463920147,-0.3552996052237321,0.4419842878450858,-0.20572421493951595,-0.4098447580431197,-0.4330404161349093,-0.33492266798228404,-0.6091479672158786
tt1981115,0.9017737324652859,0.12766430557192146,-0.277222960494699,0.5787280647007451,0.9108619685114727,0.7012439072802559,0.5146928891165026,0.5668424090613912,0.36619410071599423,0.9421321905676181,0.8364538603202109,0.8415959754275524,0.9026089376292028,0.4564462665676714,0.26443839645975437,-0.19320069185937666,0.8146975317533881,-0.6150062161150934,0.7068471199443276,0.5792756131980812,-0.1258838339372082,0.45634697826012804,0.7696030617442564,0.6111574027510714,0.5920807837363605,0.9472590539428972,0.5182402342969322,0.5150415390921947,-0.7936597769675793,-0.637781538700392,0.49806854259408234,0.8989865475113503,0.39249773072749167,0.9700923469875014,0.8943274804650083,0.5687218463586982,-0.7285628100528813,0.5286226399344257,0.8468308470714901,0.6914405513295578,0.8295761333791711,-0.42656241657379124,1.0000000000000002,0.8913394221806852,0.990240769932016,0.2495048979658833,0.9322925108705479,-0.21406173580448154,0.5765110631553845,0.969373810871418,0.37659944453498473,0.9548461905576049,0.900247310634351,0.8555231557062363,0.5508251663852597,0.6537480493974513,0.9559195428444863,0.947951063176135,0.9634587681212721,0.3420285869755236
tt0892769,0.743160470841122,-0.10850024795184819,-0.20879436421021744,0.42466601316736674,0.7749008524023564,0.665410562213685,0.316358456722513,0.6681727918888338,0.0141394332622421,0.8865059193617495,0.6474513336308751,0.815245441584439,0.7327670013283529,0.3430778353551235,0.31744726417722624,-0.3380820410778386,0.7424781996003584,-0.5134123581748006,0.6894189031866691,0.44544843780288795,-0.22777086307105374,0.40285929845572893,0.8232327041273364,0.42729627353277444,0.633194619559495,0.7101809161570869,0.2619139041107119,0.11911677096964571,-0.9771102561359795,-0.7100066297535096,0.43667691804961495,0.839315539228543,0.3839668879415318,0.8034303889280715,0.9477332594225497,0.6380877868914367,-0.6921150767189411,0.5065681509636536,0.7353485140150716,0.45238707583945886,0.7496497860893725,-0.05732508803569071,0.8913394221806852,0.9999999999999999,0.9301304926364983,0.5054489846950745,0.7135051638445292,0.07034536173956611,0.5666980155891556,0.8683949753694314,0.2532842786825754,0.9306471797417541,0.8699424549537197,0.7460483147435591,0.7921681715322467,0.771333271892426,0.8807620689693628,0.8868404038437676,0.8959871729837795,0.1088020438434154
